572 	 0 	 0 	 9.95 	 3938 	 0.00105708 	 946.00000000 	 1.00000000 	 0.00105708 	 946.00000000 	 51244 	 45570.0 	 43200 	 0 	 .\mup_settings_ff0606070310.txt_00.txt 
587 	 0 	 0 	 2.99 	 4018 	 0.00110132 	 908.00000000 	 1.00000000 	 0.00110132 	 908.00000000 	 53653 	 45412.6 	 43200 	 0 	 .\mup_settings_ff0707070310.txt_00.txt 
584 	 0 	 0 	 3.54 	 3938 	 0.00109290 	 915.00000000 	 1.00000000 	 0.00109290 	 915.00000000 	 53239 	 43628.1 	 43200 	 0 	 .\mup_settings_ff0808070310.txt_00.txt 
561 	 0 	 0 	 1.93 	 3769 	 0.00107296 	 932.00000000 	 1.00000000 	 0.00107296 	 932.00000000 	 56632 	 44570.6 	 43200 	 0 	 .\mup_settings_ff0909070310.txt_00.txt 
555 	 0 	 0 	 4.77 	 3793 	 0.00100806 	 992.00000000 	 1.00000000 	 0.00100806 	 992.00000000 	 56043 	 43986.1 	 43200 	 0 	 .\mup_settings_ff1010070310.txt_00.txt 
572 	 0 	 0 	 4.26 	 4240 	 0.00105708 	 946.00000000 	 1.00000000 	 0.00105708 	 946.00000000 	 26002 	 45552.4 	 43200 	 0 	 .\mup_settings_ff0101070320.txt_00.txt 
563 	 0 	 0 	 1.74 	 4140 	 0.00108460 	 922.00000000 	 1.00000000 	 0.00108460 	 922.00000000 	 25475 	 44443.2 	 43200 	 0 	 .\mup_settings_ff0202070320.txt_00.txt 
577 	 0 	 0 	 6.48 	 4179 	 0.00110619 	 904.00000000 	 1.00000000 	 0.00110619 	 904.00000000 	 28048 	 45348.1 	 43200 	 0 	 .\mup_settings_ff0303070320.txt_00.txt 
584 	 0 	 0 	 1.39 	 4354 	 0.00106496 	 939.00000000 	 1.00000000 	 0.00106496 	 939.00000000 	 24138 	 44149.7 	 43200 	 0 	 .\mup_settings_ff0404070320.txt_00.txt 
588 	 0 	 0 	 2.82 	 4340 	 0.00106610 	 938.00000000 	 1.00000000 	 0.00106610 	 938.00000000 	 24031 	 45935.2 	 43200 	 0 	 .\mup_settings_ff0505070320.txt_00.txt 
572 	 0 	 0 	 4.26 	 4240 	 0.00106724 	 937.00000000 	 1.00000000 	 0.00106724 	 937.00000000 	 23895 	 43515.2 	 43200 	 0 	 .\mup_settings_ff0606070320.txt_00.txt 
587 	 0 	 0 	 6.73 	 4325 	 0.00110865 	 902.00000000 	 1.00000000 	 0.00110865 	 902.00000000 	 25170 	 43942.3 	 43200 	 0 	 .\mup_settings_ff0707070320.txt_00.txt 
584 	 0 	 0 	 6.08 	 4240 	 0.00110011 	 909.00000000 	 1.00000000 	 0.00110011 	 909.00000000 	 26580 	 45136.7 	 43200 	 0 	 .\mup_settings_ff0808070320.txt_00.txt 
561 	 0 	 0 	 6.02 	 4059 	 0.00107875 	 927.00000000 	 1.00000000 	 0.00107875 	 927.00000000 	 27434 	 46276.9 	 43200 	 0 	 .\mup_settings_ff0909070320.txt_00.txt 
555 	 0 	 0 	 2.38 	 4085 	 0.00101420 	 986.00000000 	 1.00000000 	 0.00101420 	 986.00000000 	 28128 	 48208.1 	 43200 	 0 	 .\mup_settings_ff1010070320.txt_00.txt 
572 	 0 	 0 	 1.18 	 4417 	 0.00105820 	 945.00000000 	 1.00000000 	 0.00105820 	 945.00000000 	 16587 	 45317.6 	 43200 	 0 	 .\mup_settings_ff0101070330.txt_00.txt 
563 	 0 	 0 	 9.68 	 4312 	 0.00108696 	 920.00000000 	 1.00000000 	 0.00108696 	 920.00000000 	 18066 	 48904.5 	 43200 	 0 	 .\mup_settings_ff0202070330.txt_00.txt 
577 	 0 	 0 	 2.08 	 4354 	 0.00110988 	 901.00000000 	 1.00000000 	 0.00110988 	 901.00000000 	 18133 	 45763.6 	 43200 	 0 	 .\mup_settings_ff0303070330.txt_00.txt 
584 	 0 	 0 	 6.53 	 4534 	 0.00106610 	 938.00000000 	 1.00000000 	 0.00106610 	 938.00000000 	 16185 	 45180.6 	 43200 	 0 	 .\mup_settings_ff0404070330.txt_00.txt 
588 	 0 	 0 	 5.87 	 4520 	 0.00107066 	 934.00000000 	 1.00000000 	 0.00107066 	 934.00000000 	 16007 	 45640.6 	 43200 	 0 	 .\mup_settings_ff0505070330.txt_00.txt 
572 	 0 	 0 	 1.18 	 4417 	 0.00107875 	 927.00000000 	 1.00000000 	 0.00107875 	 927.00000000 	 16576 	 46454.1 	 43200 	 0 	 .\mup_settings_ff0606070330.txt_00.txt 
587 	 0 	 0 	 4.14 	 4505 	 0.00112233 	 891.00000000 	 1.00000000 	 0.00112233 	 891.00000000 	 17792 	 49456.6 	 43200 	 0 	 .\mup_settings_ff0707070330.txt_00.txt 
584 	 0 	 0 	 3.80 	 4417 	 0.00110254 	 907.00000000 	 1.00000000 	 0.00110254 	 907.00000000 	 18803 	 48009.3 	 43200 	 0 	 .\mup_settings_ff0808070330.txt_00.txt 
561 	 0 	 0 	 5.10 	 4229 	 0.00107643 	 929.00000000 	 1.00000000 	 0.00107643 	 929.00000000 	 17262 	 43656.6 	 43200 	 0 	 .\mup_settings_ff0909070330.txt_00.txt 
555 	 0 	 0 	 1.02 	 4256 	 0.00100604 	 994.00000000 	 1.00000000 	 0.00100604 	 994.00000000 	 17590 	 45763.8 	 43200 	 0 	 .\mup_settings_ff1010070330.txt_00.txt 
572 	 0 	 0 	 4.26 	 3238 	 0.00206186 	 485.00000000 	 1.00000000 	 0.00206186 	 485.00000000 	 440755 	 43276.1 	 43200 	 0 	 .\mup_settings_ff0101070602.txt_00.txt 
563 	 0 	 0 	 1.74 	 3159 	 0.00212314 	 471.00000000 	 1.00000000 	 0.00212314 	 471.00000000 	 438261 	 43229.4 	 43200 	 0 	 .\mup_settings_ff0202070602.txt_00.txt 
577 	 0 	 0 	 6.48 	 3188 	 0.00216920 	 461.00000000 	 1.00000000 	 0.00216920 	 461.00000000 	 468541 	 43280.7 	 43200 	 0 	 .\mup_settings_ff0303070602.txt_00.txt 
