572 	 0 	 0 	 0.00101420 	 986.00000000 	 1.00000000 	 0.00101420 	 986.00000000 	 185933 	 43200.0 	 43200 	 0 	 .\tabu_settings_ff0101070302.txt_00.txt 
563 	 0 	 0 	 0.00102145 	 979.00000000 	 1.00000000 	 0.00102145 	 979.00000000 	 179405 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0202070302.txt_00.txt 
577 	 0 	 0 	 0.00105374 	 949.00000000 	 1.00000000 	 0.00105374 	 949.00000000 	 195491 	 43200.0 	 43200 	 0 	 .\tabu_settings_ff0303070302.txt_00.txt 
584 	 0 	 0 	 0.00100503 	 995.00000000 	 1.00000000 	 0.00100503 	 995.00000000 	 179741 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0404070302.txt_00.txt 
588 	 0 	 0 	 0.00099206 	 1008.00000000 	 1.00000000 	 0.00099206 	 1008.00000000 	 176709 	 43200.0 	 43200 	 0 	 .\tabu_settings_ff0505070302.txt_00.txt 
572 	 0 	 0 	 0.00102459 	 976.00000000 	 1.00000000 	 0.00102459 	 976.00000000 	 177490 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0606070302.txt_00.txt 
587 	 0 	 0 	 0.00102987 	 971.00000000 	 1.00000000 	 0.00102987 	 971.00000000 	 181474 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0707070302.txt_00.txt 
584 	 0 	 0 	 0.00104712 	 955.00000000 	 1.00000000 	 0.00104712 	 955.00000000 	 186935 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0808070302.txt_00.txt 
561 	 0 	 0 	 0.00102987 	 971.00000000 	 1.00000000 	 0.00102987 	 971.00000000 	 188472 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0909070302.txt_00.txt 
555 	 0 	 0 	 0.00097752 	 1023.00000000 	 1.00000000 	 0.00097752 	 1023.00000000 	 189114 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff1010070302.txt_00.txt 
572 	 0 	 0 	 0.00105042 	 952.00000000 	 1.00000000 	 0.00105042 	 952.00000000 	 74445 	 43200.3 	 43200 	 0 	 .\tabu_settings_ff0101070305.txt_00.txt 
563 	 0 	 0 	 0.00107643 	 929.00000000 	 1.00000000 	 0.00107643 	 929.00000000 	 72054 	 43200.3 	 43200 	 0 	 .\tabu_settings_ff0202070305.txt_00.txt 
577 	 0 	 0 	 0.00109409 	 914.00000000 	 1.00000000 	 0.00109409 	 914.00000000 	 76715 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0303070305.txt_00.txt 
584 	 0 	 0 	 0.00102669 	 974.00000000 	 1.00000000 	 0.00102669 	 974.00000000 	 71325 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0404070305.txt_00.txt 
588 	 0 	 0 	 0.00103306 	 968.00000000 	 1.00000000 	 0.00103306 	 968.00000000 	 70353 	 43200.3 	 43200 	 0 	 .\tabu_settings_ff0505070305.txt_00.txt 
572 	 0 	 0 	 0.00104712 	 955.00000000 	 1.00000000 	 0.00104712 	 955.00000000 	 71252 	 43200.6 	 43200 	 0 	 .\tabu_settings_ff0606070305.txt_00.txt 
587 	 0 	 0 	 0.00106157 	 942.00000000 	 1.00000000 	 0.00106157 	 942.00000000 	 72819 	 43200.4 	 43200 	 0 	 .\tabu_settings_ff0707070305.txt_00.txt 
584 	 0 	 0 	 0.00107875 	 927.00000000 	 1.00000000 	 0.00107875 	 927.00000000 	 74720 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0808070305.txt_00.txt 
561 	 0 	 0 	 0.00103520 	 966.00000000 	 1.00000000 	 0.00103520 	 966.00000000 	 74143 	 43200.4 	 43200 	 0 	 .\tabu_settings_ff0909070305.txt_00.txt 
555 	 0 	 0 	 0.00100000 	 1000.00000000 	 1.00000000 	 0.00100000 	 1000.00000000 	 76364 	 43200.5 	 43200 	 0 	 .\tabu_settings_ff1010070305.txt_00.txt 
572 	 0 	 0 	 0.00104603 	 956.00000000 	 1.00000000 	 0.00104603 	 956.00000000 	 35222 	 43201.2 	 43200 	 0 	 .\tabu_settings_ff0101070310.txt_00.txt 
563 	 0 	 0 	 0.00105708 	 946.00000000 	 1.00000000 	 0.00105708 	 946.00000000 	 35523 	 43200.7 	 43200 	 0 	 .\tabu_settings_ff0202070310.txt_00.txt 
577 	 0 	 0 	 0.00108932 	 918.00000000 	 1.00000000 	 0.00108932 	 918.00000000 	 37690 	 43200.4 	 43200 	 0 	 .\tabu_settings_ff0303070310.txt_00.txt 
584 	 0 	 0 	 0.00103413 	 967.00000000 	 1.00000000 	 0.00103413 	 967.00000000 	 33771 	 43200.6 	 43200 	 0 	 .\tabu_settings_ff0404070310.txt_00.txt 
588 	 0 	 0 	 0.00104275 	 959.00000000 	 1.00000000 	 0.00104275 	 959.00000000 	 33289 	 43200.9 	 43200 	 0 	 .\tabu_settings_ff0505070310.txt_00.txt 
572 	 0 	 0 	 0.00104822 	 954.00000000 	 1.00000000 	 0.00104822 	 954.00000000 	 34264 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0606070310.txt_00.txt 
587 	 0 	 0 	 0.00105597 	 947.00000000 	 1.00000000 	 0.00105597 	 947.00000000 	 35724 	 43201.0 	 43200 	 0 	 .\tabu_settings_ff0707070310.txt_00.txt 
584 	 0 	 0 	 0.00108696 	 920.00000000 	 1.00000000 	 0.00108696 	 920.00000000 	 37205 	 43200.8 	 43200 	 0 	 .\tabu_settings_ff0808070310.txt_00.txt 
561 	 0 	 0 	 0.00105485 	 948.00000000 	 1.00000000 	 0.00105485 	 948.00000000 	 36350 	 43200.6 	 43200 	 0 	 .\tabu_settings_ff0909070310.txt_00.txt 
555 	 0 	 0 	 0.00099800 	 1002.00000000 	 1.00000000 	 0.00099800 	 1002.00000000 	 36688 	 43200.8 	 43200 	 0 	 .\tabu_settings_ff1010070310.txt_00.txt 
572 	 0 	 0 	 0.00104058 	 961.00000000 	 1.00000000 	 0.00104058 	 961.00000000 	 17379 	 43201.5 	 43200 	 0 	 .\tabu_settings_ff0101070320.txt_00.txt 
563 	 0 	 0 	 0.00106952 	 935.00000000 	 1.00000000 	 0.00106952 	 935.00000000 	 17079 	 43200.6 	 43200 	 0 	 .\tabu_settings_ff0202070320.txt_00.txt 
577 	 0 	 0 	 0.00111111 	 900.00000000 	 1.00000000 	 0.00111111 	 900.00000000 	 18348 	 43201.2 	 43200 	 0 	 .\tabu_settings_ff0303070320.txt_00.txt 
584 	 0 	 0 	 0.00103842 	 963.00000000 	 1.00000000 	 0.00103842 	 963.00000000 	 16842 	 43200.3 	 43200 	 0 	 .\tabu_settings_ff0404070320.txt_00.txt 
588 	 0 	 0 	 0.00105263 	 950.00000000 	 1.00000000 	 0.00105263 	 950.00000000 	 16350 	 43202.2 	 43200 	 0 	 .\tabu_settings_ff0505070320.txt_00.txt 
572 	 0 	 0 	 0.00104603 	 956.00000000 	 1.00000000 	 0.00104603 	 956.00000000 	 16258 	 43202.6 	 43200 	 0 	 .\tabu_settings_ff0606070320.txt_00.txt 
587 	 0 	 0 	 0.00107643 	 929.00000000 	 1.00000000 	 0.00107643 	 929.00000000 	 17003 	 43201.1 	 43200 	 0 	 .\tabu_settings_ff0707070320.txt_00.txt 
584 	 0 	 0 	 0.00108342 	 923.00000000 	 1.00000000 	 0.00108342 	 923.00000000 	 17466 	 43202.2 	 43200 	 0 	 .\tabu_settings_ff0808070320.txt_00.txt 
561 	 0 	 0 	 0.00105708 	 946.00000000 	 1.00000000 	 0.00105708 	 946.00000000 	 17432 	 43202.2 	 43200 	 0 	 .\tabu_settings_ff0909070320.txt_00.txt 
555 	 0 	 0 	 0.00100402 	 996.00000000 	 1.00000000 	 0.00100402 	 996.00000000 	 17463 	 43201.3 	 43200 	 0 	 .\tabu_settings_ff1010070320.txt_00.txt 
572 	 0 	 0 	 0.00106270 	 941.00000000 	 1.00000000 	 0.00106270 	 941.00000000 	 11211 	 43200.4 	 43200 	 0 	 .\tabu_settings_ff0101070330.txt_00.txt 
563 	 0 	 0 	 0.00107411 	 931.00000000 	 1.00000000 	 0.00107411 	 931.00000000 	 11081 	 43203.6 	 43200 	 0 	 .\tabu_settings_ff0202070330.txt_00.txt 
577 	 0 	 0 	 0.00110497 	 905.00000000 	 1.00000000 	 0.00110497 	 905.00000000 	 12043 	 43202.8 	 43200 	 0 	 .\tabu_settings_ff0303070330.txt_00.txt 
584 	 0 	 0 	 0.00104275 	 959.00000000 	 1.00000000 	 0.00104275 	 959.00000000 	 10663 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0404070330.txt_00.txt 
588 	 0 	 0 	 0.00105820 	 945.00000000 	 1.00000000 	 0.00105820 	 945.00000000 	 10326 	 43202.3 	 43200 	 0 	 .\tabu_settings_ff0505070330.txt_00.txt 
572 	 0 	 0 	 0.00105597 	 947.00000000 	 1.00000000 	 0.00105597 	 947.00000000 	 10788 	 43200.8 	 43200 	 0 	 .\tabu_settings_ff0606070330.txt_00.txt 
587 	 0 	 0 	 0.00107411 	 931.00000000 	 1.00000000 	 0.00107411 	 931.00000000 	 11167 	 43203.7 	 43200 	 0 	 .\tabu_settings_ff0707070330.txt_00.txt 
584 	 0 	 0 	 0.00108342 	 923.00000000 	 1.00000000 	 0.00108342 	 923.00000000 	 11359 	 43200.5 	 43200 	 0 	 .\tabu_settings_ff0808070330.txt_00.txt 
561 	 0 	 0 	 0.00106610 	 938.00000000 	 1.00000000 	 0.00106610 	 938.00000000 	 11142 	 43201.7 	 43200 	 0 	 .\tabu_settings_ff0909070330.txt_00.txt 
555 	 0 	 0 	 0.00100100 	 999.00000000 	 1.00000000 	 0.00100100 	 999.00000000 	 11368 	 43200.5 	 43200 	 0 	 .\tabu_settings_ff1010070330.txt_00.txt 
572 	 0 	 0 	 0.00205761 	 486.00000000 	 1.00000000 	 0.00205761 	 486.00000000 	 239031 	 43200.0 	 43200 	 0 	 .\tabu_settings_ff0101070602.txt_00.txt 
563 	 0 	 0 	 0.00205339 	 487.00000000 	 1.00000000 	 0.00205339 	 487.00000000 	 235797 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0202070602.txt_00.txt 
577 	 0 	 0 	 0.00214133 	 467.00000000 	 1.00000000 	 0.00214133 	 467.00000000 	 248431 	 43200.0 	 43200 	 0 	 .\tabu_settings_ff0303070602.txt_00.txt 
584 	 0 	 0 	 0.00205339 	 487.00000000 	 1.00000000 	 0.00205339 	 487.00000000 	 231417 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0404070602.txt_00.txt 
588 	 0 	 0 	 0.00204082 	 490.00000000 	 1.00000000 	 0.00204082 	 490.00000000 	 232022 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0505070602.txt_00.txt 
572 	 0 	 0 	 0.00208333 	 480.00000000 	 1.00000000 	 0.00208333 	 480.00000000 	 231162 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0606070602.txt_00.txt 
587 	 0 	 0 	 0.00211864 	 472.00000000 	 1.00000000 	 0.00211864 	 472.00000000 	 233222 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0707070602.txt_00.txt 
584 	 0 	 0 	 0.00211416 	 473.00000000 	 1.00000000 	 0.00211416 	 473.00000000 	 245037 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0808070602.txt_00.txt 
561 	 0 	 0 	 0.00205339 	 487.00000000 	 1.00000000 	 0.00205339 	 487.00000000 	 242294 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0909070602.txt_00.txt 
555 	 0 	 0 	 0.00198413 	 504.00000000 	 1.00000000 	 0.00198413 	 504.00000000 	 244664 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff1010070602.txt_00.txt 
572 	 0 	 0 	 0.00210970 	 474.00000000 	 1.00000000 	 0.00210970 	 474.00000000 	 98219 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0101070605.txt_00.txt 
563 	 0 	 0 	 0.00217865 	 459.00000000 	 1.00000000 	 0.00217865 	 459.00000000 	 96245 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0202070605.txt_00.txt 
577 	 0 	 0 	 0.00221729 	 451.00000000 	 1.00000000 	 0.00221729 	 451.00000000 	 99308 	 43200.4 	 43200 	 0 	 .\tabu_settings_ff0303070605.txt_00.txt 
584 	 0 	 0 	 0.00210526 	 475.00000000 	 1.00000000 	 0.00210526 	 475.00000000 	 94205 	 43200.3 	 43200 	 0 	 .\tabu_settings_ff0404070605.txt_00.txt 
588 	 0 	 0 	 0.00208768 	 479.00000000 	 1.00000000 	 0.00208768 	 479.00000000 	 93770 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0505070605.txt_00.txt 
572 	 0 	 0 	 0.00217391 	 460.00000000 	 1.00000000 	 0.00217391 	 460.00000000 	 93047 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0606070605.txt_00.txt 
587 	 0 	 0 	 0.00217865 	 459.00000000 	 1.00000000 	 0.00217865 	 459.00000000 	 95925 	 43200.1 	 43200 	 0 	 .\tabu_settings_ff0707070605.txt_00.txt 
584 	 0 	 0 	 0.00221239 	 452.00000000 	 1.00000000 	 0.00221239 	 452.00000000 	 98390 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0808070605.txt_00.txt 
561 	 0 	 0 	 0.00211416 	 473.00000000 	 1.00000000 	 0.00211416 	 473.00000000 	 98216 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff0909070605.txt_00.txt 
555 	 0 	 0 	 0.00202840 	 493.00000000 	 1.00000000 	 0.00202840 	 493.00000000 	 99545 	 43200.2 	 43200 	 0 	 .\tabu_settings_ff1010070605.txt_00.txt 
